Account_name,SenderCity,ReceiverCity,ServiceType,LeggingCost,Carrier_name
72.0,49.0,281.0,8,49.0,freightplus ltd
93.0,49.0,49.0,5,15.75,cargo plus ltd
93.0,49.0,49.0,5,15.75,cargo plus ltd
150.0,49.0,191.0,2,35.0,transfreight
183.0,49.0,424.0,2,58.91,bascik transport
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
84.0,49.0,370.0,2,304.75,mainstream nz ltd
84.0,49.0,370.0,2,50.0,mainstream nz ltd
132.0,253.0,49.0,8,47.16,stl linehaul
132.0,49.0,49.0,5,18.9,cargo plus ltd
94.0,424.0,49.0,2,294.74,bascik transport
94.0,424.0,86.0,2,265.26,booth's transport (si) ltd
182.0,49.0,221.0,8,1281.56,stl linehaul
182.0,49.0,221.0,8,360.0,stl linehaul
109.0,424.0,281.0,7,400.44,t&g transport
182.0,49.0,80.0,2,150.4,bascik transport
150.0,49.0,191.0,2,35.0,transfreight
115.0,424.0,245.0,7,72.1,t&g transport
6.0,49.0,50.0,2,185.5,mainstream nz ltd
93.0,69.0,49.0,8,412.65,mainstream nz ltd
169.0,49.0,424.0,8,607.5,stl linehaul
162.0,49.0,49.0,5,15.75,cargo plus ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
169.0,49.0,424.0,8,202.5,stl linehaul
97.0,49.0,414.0,2,35.0,transfreight
187.0,49.0,344.0,8,64.48,stl linehaul
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
182.0,424.0,49.0,2,119.68,bascik transport
102.0,49.0,453.0,8,69.66,stl linehaul
176.0,49.0,434.0,2,388.83,bascik transport
176.0,49.0,86.0,2,181.28,bascik transport
102.0,424.0,505.0,8,33.6,stl linehaul
23.0,424.0,253.0,2,454.2,linfox
107.0,424.0,381.0,2,100.15,booth's transport (si) ltd
166.0,424.0,49.0,2,66.93,linfox
147.0,49.0,491.0,8,60.07,mainstream nz ltd
139.0,49.0,49.0,3,136.0,freightplus ltd
187.0,49.0,453.0,8,103.62,stl linehaul
94.0,424.0,49.0,2,97.03,bascik transport
115.0,424.0,245.0,7,144.2,t&g transport
106.0,49.0,424.0,8,193.5,stl linehaul
123.0,49.0,229.0,8,217.8,stl linehaul
187.0,49.0,86.0,2,129.6,stl linehaul
187.0,49.0,86.0,2,53.8,booth's transport (si) ltd
187.0,49.0,220.0,8,44.1,stl linehaul
170.0,49.0,424.0,2,380.4,bascik transport
187.0,49.0,434.0,2,108.0,stl linehaul
187.0,49.0,434.0,2,30.0,booth's transport (si) ltd
153.0,424.0,38.0,2,30.0,booth's transport (si) ltd
153.0,424.0,245.0,2,30.0,booth's transport (si) ltd
179.0,281.0,281.0,2,139.62,freightplus ltd
93.0,49.0,220.0,8,44.1,stl linehaul
139.0,49.0,49.0,3,136.0,freightplus ltd
93.0,49.0,49.0,5,31.5,cargo plus ltd
139.0,49.0,49.0,5,30.57,cargo plus ltd
102.0,424.0,80.0,2,146.89,booth's transport (si) ltd
72.0,49.0,1.0,2,1500.0,freightplus ltd
104.0,49.0,49.0,5,15.75,cargo plus ltd
176.0,49.0,164.0,8,45.15,stl linehaul
6.0,49.0,49.0,3,255.0,freightplus ltd
102.0,424.0,424.0,5,30.82,lk transport store rite logistics
115.0,424.0,245.0,7,72.1,t&g transport
115.0,245.0,424.0,7,144.2,t&g transport
157.0,49.0,424.0,8,656.64,stl linehaul
109.0,424.0,281.0,7,533.92,t&g transport
176.0,49.0,86.0,8,261.0,stl linehaul
176.0,49.0,86.0,8,108.34,booth's transport (si) ltd
16.0,49.0,27.0,8,33.6,stl linehaul
106.0,49.0,438.0,8,216.0,stl linehaul
106.0,49.0,438.0,8,103.66,combined logistics ltd
102.0,424.0,447.0,2,44.31,booth's transport (si) ltd
176.0,49.0,164.0,2,45.15,stl linehaul
102.0,49.0,187.0,8,246.0,stl linehaul
179.0,281.0,265.0,2,326.59,bascik transport
137.0,424.0,80.0,2,147.5,booth's transport (si) ltd
181.0,49.0,424.0,8,50.4,stl linehaul
133.0,49.0,49.0,5,115.0,freightplus ltd
133.0,49.0,49.0,5,85.0,freightplus ltd
93.0,49.0,280.0,2,367.2,stl linehaul
93.0,49.0,280.0,2,186.0,booth's transport (si) ltd
93.0,49.0,49.0,5,16.3,cargo plus ltd
116.0,424.0,271.0,2,865.5,bascik transport
116.0,424.0,271.0,2,454.0,bascik transport
106.0,49.0,281.0,8,30.0,freightplus ltd
106.0,49.0,281.0,8,37.57,stl linehaul
131.0,49.0,228.0,8,106.14,stl linehaul
131.0,49.0,220.0,8,119.75,stl linehaul
17.0,49.0,221.0,2,78.37,mainstream nz ltd
183.0,49.0,424.0,2,59.48,bascik transport
182.0,49.0,453.0,8,33.6,stl linehaul
98.0,49.0,453.0,8,66.4,stl linehaul
106.0,49.0,77.0,8,45.15,stl linehaul
176.0,221.0,186.0,8,180.13,jets transport ltd
102.0,191.0,191.0,4,160.0,tomoana warehousing ltd
170.0,424.0,245.0,2,47.93,booth's transport (si) ltd
6.0,424.0,76.0,2,267.5,booth's transport (si) ltd
187.0,49.0,86.0,2,335.12,bascik transport
132.0,49.0,49.0,5,20.6,cargo plus ltd
170.0,424.0,280.0,2,30.23,booth's transport (si) ltd
166.0,424.0,49.0,2,108.04,linfox
69.0,49.0,281.0,8,35.0,transfreight
150.0,49.0,281.0,2,35.0,transfreight
132.0,49.0,49.0,5,42.75,cargo plus ltd
139.0,49.0,224.0,8,127.05,stl linehaul
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
187.0,49.0,424.0,2,170.45,bascik transport
102.0,424.0,387.0,2,30.0,booth's transport (si) ltd
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
115.0,424.0,245.0,7,144.2,t&g transport
174.0,49.0,86.0,8,66.84,bascik transport
174.0,49.0,424.0,8,207.15,bascik transport
65.0,49.0,184.0,2,34.65,mainstream nz ltd
132.0,49.0,49.0,5,18.9,cargo plus ltd
63.0,178.0,445.0,2,43.36,metro urgent
63.0,178.0,445.0,2,43.36,mainstream nz ltd
154.0,49.0,49.0,5,15.75,cargo plus ltd
131.0,49.0,469.0,2,97.08,mainstream nz ltd
117.0,424.0,49.0,2,58.48,bascik transport
139.0,49.0,49.0,5,51.97,cargo plus ltd
187.0,49.0,424.0,2,307.8,stl linehaul
187.0,49.0,424.0,2,151.2,stl linehaul
187.0,49.0,50.0,8,81.35,mainstream nz ltd
115.0,424.0,245.0,7,72.1,t&g transport
115.0,245.0,424.0,7,144.2,t&g transport
182.0,49.0,424.0,2,162.0,stl linehaul
23.0,49.0,253.0,8,155.42,stl linehaul
123.0,49.0,1.0,8,42.22,stl linehaul
85.0,49.0,113.0,8,109.94,bascik transport
182.0,49.0,221.0,8,55.65,stl linehaul
115.0,245.0,424.0,7,144.2,t&g transport
115.0,424.0,245.0,7,216.3,t&g transport
98.0,49.0,253.0,8,51.58,stl linehaul
114.0,381.0,281.0,8,64.49,mainstream nz ltd
139.0,49.0,49.0,5,62.16,cargo plus ltd
166.0,424.0,49.0,2,448.71,linfox
63.0,178.0,445.0,2,49.0,freightplus ltd
63.0,178.0,445.0,2,30.57,mainstream nz ltd
98.0,49.0,453.0,8,76.68,stl linehaul
95.0,424.0,424.0,3,90.0,man with a van
87.0,424.0,245.0,2,192.14,booth's transport (si) ltd
187.0,49.0,453.0,8,88.27,stl linehaul
115.0,245.0,424.0,7,144.1,t&g transport
179.0,281.0,249.0,2,51.64,mainstream nz ltd
182.0,49.0,424.0,2,389.48,stl linehaul
135.0,49.0,111.0,2,67.89,bascik transport
187.0,49.0,424.0,8,160.2,stl linehaul
187.0,49.0,424.0,8,227.25,stl linehaul
139.0,49.0,49.0,3,172.0,freightplus ltd
177.0,424.0,178.0,2,94.93,bascik transport
137.0,424.0,80.0,2,41.13,booth's transport (si) ltd
115.0,424.0,245.0,7,72.1,t&g transport
106.0,49.0,254.0,2,58.9,stl linehaul
11.0,424.0,415.0,2,320.0,ellesmere transport co. ltd
182.0,49.0,221.0,8,303.25,stl linehaul
139.0,49.0,49.0,5,86.4,freightplus ltd
93.0,49.0,167.0,2,83.13,bascik transport
66.0,424.0,49.0,8,178.1,bascik transport
157.0,49.0,424.0,8,2160.0,stl linehaul
115.0,424.0,245.0,7,144.2,t&g transport
27.0,424.0,86.0,2,65.01,booth's transport (si) ltd
106.0,49.0,479.0,8,30.0,mainstream nz ltd
106.0,49.0,479.0,8,76.86,stl linehaul
95.0,50.0,49.0,2,57.1,mainstream nz ltd
187.0,49.0,253.0,8,69.08,stl linehaul
174.0,49.0,86.0,8,168.75,stl linehaul
174.0,49.0,86.0,8,84.06,booth's transport (si) ltd
187.0,49.0,253.0,8,64.48,stl linehaul
114.0,381.0,344.0,2,33.95,mainstream nz ltd
114.0,381.0,344.0,2,50.0,mainstream nz ltd
170.0,49.0,424.0,2,119.55,bascik transport
187.0,49.0,424.0,2,356.4,stl linehaul
114.0,381.0,253.0,2,51.52,mainstream nz ltd
187.0,49.0,424.0,8,219.6,stl linehaul
187.0,49.0,453.0,8,149.3,stl linehaul
116.0,424.0,424.0,5,18.28,lk transport store rite logistics
90.0,49.0,80.0,8,129.6,stl linehaul
93.0,49.0,280.0,2,66.84,bascik transport
142.0,49.0,253.0,8,359.2,stl linehaul
182.0,49.0,220.0,8,44.1,stl linehaul
85.0,49.0,503.0,2,363.27,transcon
160.0,49.0,280.0,2,66.5,bascik transport
132.0,220.0,49.0,2,45.0,mainstream nz ltd
79.0,49.0,424.0,9,171.75,halls refrigeration
173.0,80.0,49.0,2,39.17,booth's transport (si) ltd
173.0,80.0,49.0,2,58.19,bascik transport
6.0,49.0,234.0,8,558.0,stl linehaul
6.0,49.0,234.0,8,284.68,booth's transport (si) ltd
66.0,453.0,424.0,8,65.0,stl linehaul
176.0,49.0,424.0,8,153.9,stl linehaul
114.0,381.0,50.0,2,22.96,mainstream nz ltd
139.0,49.0,49.0,3,175.0,freightplus ltd
114.0,381.0,49.0,2,59.48,bascik transport
154.0,49.0,253.0,8,51.8,stl linehaul
115.0,424.0,245.0,7,72.1,t&g transport
87.0,445.0,49.0,2,36.42,mainstream nz ltd
147.0,49.0,1.0,8,33.6,stl linehaul
102.0,424.0,424.0,5,19.3,lk transport store rite logistics
20.0,1.0,1.0,8,30.0,stl linehaul
147.0,49.0,445.0,8,33.6,stl linehaul
115.0,424.0,245.0,7,216.3,t&g transport
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
95.0,49.0,49.0,5,24.15,cargo plus ltd
132.0,49.0,49.0,3,581.25,angel transport
108.0,49.0,281.0,2,27.96,mainstream nz ltd
115.0,424.0,245.0,7,72.1,t&g transport
182.0,49.0,373.0,8,254.34,stl linehaul
164.0,424.0,424.0,5,13.4,lk transport store rite logistics
132.0,49.0,49.0,8,600.0,stl linehaul
114.0,381.0,49.0,2,58.19,bascik transport
115.0,424.0,245.0,7,144.2,t&g transport
117.0,49.0,221.0,2,112.39,mainstream nz ltd
106.0,49.0,15.0,8,113.4,stl linehaul
106.0,49.0,15.0,8,51.55,booth's transport (si) ltd
164.0,424.0,424.0,2,13.4,lk transport store rite logistics
6.0,486.0,49.0,2,694.0,booths transport ltd
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
102.0,191.0,191.0,4,160.0,tomoana warehousing ltd
182.0,49.0,191.0,8,679.4,stl linehaul
93.0,49.0,49.0,5,15.75,cargo plus ltd
170.0,424.0,280.0,2,30.23,booth's transport (si) ltd
93.0,49.0,453.0,8,42.7,mainstream nz ltd
133.0,49.0,191.0,2,35.0,transfreight
115.0,245.0,424.0,7,144.2,t&g transport
177.0,424.0,234.0,2,116.63,booth's transport (si) ltd
132.0,49.0,49.0,5,65.5,cargo plus ltd
148.0,49.0,424.0,2,4992.0,stl linehaul
109.0,424.0,281.0,7,400.44,t&g transport
139.0,49.0,49.0,5,30.0,freightplus ltd
176.0,49.0,220.0,8,55.65,stl linehaul
96.0,49.0,49.0,5,201.7,freightplus ltd
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
176.0,49.0,453.0,8,38.38,stl linehaul
93.0,49.0,49.0,2,47.25,cargo plus ltd
154.0,49.0,50.0,8,76.64,mainstream nz ltd
116.0,424.0,86.0,2,30.0,booth's transport (si) ltd
115.0,245.0,424.0,7,144.2,t&g transport
139.0,49.0,49.0,3,107.59,freightplus ltd
132.0,49.0,49.0,5,18.9,stl linehaul
115.0,424.0,245.0,7,216.3,t&g transport
123.0,49.0,310.0,8,45.15,stl linehaul
115.0,245.0,424.0,7,105.58,t&g transport
93.0,49.0,49.0,5,15.75,cargo plus ltd
120.0,424.0,431.0,2,514.8,stl linehaul
65.0,184.0,49.0,2,35.0,mainstream nz ltd
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
113.0,221.0,221.0,5,80.1,jets transport ltd
87.0,424.0,424.0,5,16.21,lk transport store rite logistics
153.0,424.0,38.0,2,30.0,booth's transport (si) ltd
139.0,49.0,49.0,3,99.5,freightplus ltd
95.0,220.0,49.0,2,122.63,mainstream nz ltd
179.0,281.0,281.0,2,34.21,mainstream nz ltd
187.0,49.0,424.0,2,271.07,bascik transport
135.0,49.0,1.0,2,69.53,mainstream nz ltd
106.0,49.0,191.0,8,38.36,stl linehaul
109.0,424.0,281.0,7,800.88,t&g transport
6.0,49.0,50.0,2,51.21,mainstream nz ltd
114.0,381.0,32.0,2,45.0,mainstream nz ltd
109.0,424.0,281.0,7,533.92,t&g transport
123.0,49.0,453.0,8,33.6,stl linehaul
123.0,49.0,431.0,8,98.28,stl linehaul
106.0,49.0,254.0,8,69.3,stl linehaul
98.0,49.0,453.0,8,96.7,stl linehaul
106.0,49.0,434.0,8,138.0,stl linehaul
87.0,424.0,424.0,5,73.44,sub60
115.0,424.0,245.0,7,144.1,t&g transport
179.0,281.0,288.0,2,88.62,bascik transport
187.0,49.0,253.0,8,121.66,stl linehaul
187.0,49.0,453.0,8,57.57,stl linehaul
66.0,424.0,49.0,8,58.19,bascik transport
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
179.0,281.0,233.0,2,119.15,bascik transport
16.0,49.0,424.0,2,395.71,bascik transport
16.0,49.0,424.0,2,197.85,bascik transport
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
131.0,49.0,424.0,2,58.19,bascik transport
187.0,49.0,253.0,8,33.6,stl linehaul
179.0,281.0,319.0,2,65.3,mainstream nz ltd
187.0,49.0,424.0,2,227.7,stl linehaul
132.0,49.0,49.0,5,18.9,cargo plus ltd
166.0,424.0,49.0,2,621.53,linfox
93.0,49.0,49.0,5,15.75,cargo plus ltd
109.0,424.0,281.0,7,667.4,t&g transport
139.0,49.0,49.0,5,112.86,metro urgent
106.0,49.0,459.0,8,180.7,stl linehaul
27.0,86.0,424.0,2,65.01,booth's transport (si) ltd
106.0,49.0,225.0,8,470.7,stl linehaul
106.0,49.0,225.0,8,320.09,booth's transport (si) ltd
106.0,49.0,258.0,2,131.95,mainstream nz ltd
131.0,49.0,424.0,2,94.7,bascik transport
187.0,49.0,113.0,2,115.3,stl linehaul
109.0,424.0,281.0,7,400.44,t&g transport
16.0,424.0,49.0,1,85.8,qantas couriers
115.0,245.0,424.0,7,144.2,t&g transport
16.0,424.0,266.0,2,30.0,booth's transport (si) ltd
187.0,49.0,453.0,8,46.06,stl linehaul
117.0,49.0,424.0,2,141.33,bascik transport
102.0,49.0,453.0,8,48.74,stl linehaul
98.0,49.0,253.0,8,65.62,stl linehaul
142.0,49.0,253.0,8,641.04,stl linehaul
176.0,49.0,245.0,2,156.57,bascik transport
115.0,424.0,245.0,7,144.1,t&g transport
99.0,424.0,86.0,2,30.0,booth's transport (si) ltd
102.0,424.0,434.0,2,50.0,booth's transport (si) ltd
108.0,242.0,49.0,2,407.16,freightplus ltd
187.0,253.0,49.0,8,33.6,stl linehaul
69.0,49.0,86.0,2,615.41,bascik transport
187.0,49.0,453.0,8,142.77,stl linehaul
139.0,49.0,49.0,5,30.06,cargo plus ltd
147.0,49.0,344.0,8,45.15,stl linehaul
132.0,49.0,49.0,5,81.65,cargo plus ltd
114.0,381.0,253.0,2,32.25,mainstream nz ltd
132.0,49.0,49.0,5,18.9,cargo plus ltd
118.0,49.0,86.0,2,66.84,bascik transport
94.0,49.0,86.0,2,66.84,bascik transport
150.0,49.0,424.0,2,113.17,bascik transport
166.0,424.0,49.0,2,66.93,linfox
118.0,424.0,49.0,2,58.48,bascik transport
94.0,424.0,160.0,2,42.84,mainstream nz ltd
95.0,49.0,49.0,5,31.5,cargo plus ltd
16.0,49.0,49.0,2,1150.0,bascik transport
182.0,49.0,281.0,8,265.5,stl linehaul
102.0,424.0,434.0,2,30.0,booth's transport (si) ltd
109.0,424.0,281.0,7,533.92,t&g transport
139.0,49.0,49.0,5,29.55,cargo plus ltd
108.0,424.0,49.0,2,459.25,bascik transport
132.0,253.0,49.0,4,200.0,stl linehaul
131.0,49.0,424.0,2,144.17,bascik transport
131.0,49.0,113.0,8,354.34,stl linehaul
182.0,49.0,221.0,8,33.6,stl linehaul
115.0,424.0,245.0,7,144.2,t&g transport
128.0,234.0,424.0,2,30.0,booth's transport (si) ltd
85.0,49.0,245.0,2,36.36,mainstream nz ltd
99.0,424.0,80.0,2,30.0,booth's transport (si) ltd
182.0,49.0,253.0,8,33.6,stl linehaul
115.0,245.0,424.0,7,144.2,t&g transport
108.0,424.0,49.0,2,58.48,bascik transport
139.0,49.0,49.0,5,61.14,cargo plus ltd
22.0,424.0,15.0,2,129.68,booth's transport (si) ltd
93.0,49.0,310.0,8,703.49,stl linehaul
109.0,424.0,281.0,7,266.96,t&g transport
139.0,49.0,49.0,3,262.5,angel transport
187.0,49.0,424.0,2,371.25,stl linehaul
104.0,49.0,153.0,7,105.0,halls refrigeration
114.0,381.0,221.0,2,37.88,booth's transport (si) ltd
166.0,424.0,253.0,2,57.37,linfox
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
182.0,49.0,253.0,8,133.95,stl linehaul
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
115.0,245.0,424.0,7,144.2,t&g transport
6.0,49.0,167.0,2,83.55,bascik transport
170.0,49.0,424.0,2,1226.32,bascik transport
139.0,49.0,49.0,5,28.53,cargo plus ltd
17.0,49.0,49.0,5,150.0,freightplus ltd
98.0,49.0,221.0,8,61.7,stl linehaul
98.0,49.0,453.0,8,53.88,stl linehaul
145.0,424.0,49.0,8,1050.0,linfox
187.0,49.0,424.0,2,419.03,bascik transport
69.0,49.0,186.0,2,44.41,mainstream nz ltd
132.0,424.0,221.0,2,21.59,mainstream nz ltd
69.0,49.0,451.0,2,45.0,mainstream nz ltd
137.0,424.0,80.0,2,95.48,booth's transport (si) ltd
132.0,49.0,49.0,5,44.6,cargo plus ltd
132.0,49.0,49.0,5,22.68,cargo plus ltd
154.0,49.0,453.0,8,49.5,stl linehaul
87.0,453.0,453.0,5,51.1,jets transport ltd
102.0,424.0,434.0,2,69.44,booth's transport (si) ltd
147.0,49.0,245.0,8,83.34,stl linehaul
147.0,49.0,253.0,8,33.6,stl linehaul
109.0,424.0,281.0,7,400.44,t&g transport
115.0,424.0,245.0,7,216.3,t&g transport
117.0,49.0,424.0,2,152.4,mainstream nz ltd
99.0,243.0,424.0,2,30.0,booth's transport (si) ltd
187.0,253.0,49.0,8,33.6,stl linehaul
93.0,49.0,49.0,5,15.75,cargo plus ltd
114.0,49.0,424.0,8,742.5,stl linehaul
63.0,178.0,290.0,2,154.75,metro urgent
63.0,178.0,290.0,2,30.44,mainstream nz ltd
132.0,344.0,49.0,8,47.16,stl linehaul
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
16.0,49.0,301.0,2,89.96,bascik transport
93.0,49.0,167.0,2,72.0,stl linehaul
176.0,49.0,50.0,8,100.89,stl linehaul
115.0,245.0,424.0,7,72.1,t&g transport
93.0,49.0,319.0,8,55.25,stl linehaul
106.0,49.0,424.0,8,158.4,stl linehaul
93.0,49.0,49.0,3,111.27,urgent couriers ltd
117.0,49.0,221.0,2,57.57,stl linehaul
106.0,49.0,50.0,8,33.6,stl linehaul
147.0,424.0,49.0,8,65.0,stl linehaul
120.0,424.0,49.0,2,1043.17,bascik transport
114.0,381.0,344.0,2,45.0,mainstream nz ltd
132.0,49.0,49.0,5,18.9,cargo plus ltd
115.0,245.0,424.0,7,72.1,t&g transport
93.0,49.0,187.0,8,142.21,stl linehaul
93.0,49.0,505.0,8,33.6,stl linehaul
116.0,424.0,424.0,5,13.4,lk transport store rite logistics
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
132.0,49.0,49.0,5,24.19,cargo plus ltd
179.0,281.0,459.0,2,156.78,stl linehaul
181.0,49.0,424.0,2,50.4,stl linehaul
139.0,49.0,281.0,6,320.0,freightplus ltd
69.0,49.0,86.0,8,478.8,stl linehaul
69.0,49.0,86.0,8,198.76,booth's transport (si) ltd
69.0,49.0,86.0,8,240.0,booth's transport (si) ltd
187.0,49.0,424.0,2,622.89,linfox
132.0,281.0,49.0,8,28.0,stl linehaul
139.0,49.0,49.0,5,20.38,cargo plus ltd
150.0,424.0,49.0,2,58.48,bascik transport
64.0,49.0,424.0,2,58.48,bascik transport
143.0,191.0,380.0,4,1565.0,stl linehaul
93.0,49.0,453.0,8,173.48,stl linehaul
139.0,49.0,49.0,3,130.0,freightplus ltd
93.0,49.0,191.0,8,35.0,transfreight
133.0,49.0,49.0,5,86.13,cargo plus ltd
177.0,424.0,178.0,2,58.48,bascik transport
93.0,49.0,164.0,8,45.15,stl linehaul
139.0,49.0,49.0,5,29.55,cargo plus ltd
132.0,49.0,49.0,5,18.9,cargo plus ltd
132.0,49.0,49.0,5,33.59,cargo plus ltd
187.0,49.0,253.0,8,145.84,stl linehaul
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
115.0,245.0,424.0,7,72.1,t&g transport
147.0,49.0,245.0,8,66.84,bascik transport
147.0,49.0,241.0,8,150.93,bascik transport
120.0,424.0,219.0,8,1750.0,stl linehaul
93.0,49.0,247.0,8,84.97,mainstream nz ltd
168.0,49.0,424.0,6,159.1,bascik transport
108.0,49.0,49.0,14,240.0,freightplus ltd
176.0,49.0,1.0,8,57.03,mainstream nz ltd
187.0,49.0,453.0,8,55.27,stl linehaul
115.0,424.0,245.0,7,144.2,t&g transport
150.0,49.0,395.0,2,33.07,mainstream nz ltd
15.0,245.0,245.0,5,30.0,t&g transport
15.0,245.0,245.0,5,30.0,t&g transport
139.0,49.0,49.0,3,157.0,freightplus ltd
116.0,424.0,434.0,2,30.0,booth's transport (si) ltd
170.0,49.0,291.0,8,931.98,stl linehaul
174.0,424.0,49.0,8,58.48,bascik transport
102.0,49.0,453.0,8,38.0,stl linehaul
102.0,424.0,111.0,2,30.0,booth's transport (si) ltd
170.0,49.0,424.0,2,442.71,bascik transport
115.0,424.0,245.0,7,72.1,t&g transport
93.0,49.0,49.0,5,47.25,cargo plus ltd
160.0,49.0,431.0,2,77.35,mainstream nz ltd
93.0,49.0,281.0,8,29.78,mainstream nz ltd
132.0,49.0,49.0,5,18.9,cargo plus ltd
85.0,49.0,504.0,2,305.09,bascik transport
187.0,49.0,453.0,8,52.96,stl linehaul
16.0,424.0,253.0,2,702.23,linfox
176.0,49.0,224.0,2,57.75,stl linehaul
96.0,49.0,49.0,5,15.75,cargo plus ltd
63.0,178.0,445.0,8,61.1,metro urgent
63.0,178.0,445.0,8,33.6,stl linehaul
166.0,424.0,49.0,2,464.65,linfox
132.0,49.0,49.0,5,36.29,cargo plus ltd
16.0,221.0,221.0,5,42.5,jets transport ltd
145.0,424.0,49.0,2,1050.0,linfox
155.0,49.0,253.0,2,29.5,mainstream nz ltd
115.0,424.0,245.0,7,72.1,t&g transport
95.0,457.0,49.0,2,48.91,mackenzie transport
95.0,457.0,49.0,2,58.48,bascik transport
150.0,49.0,424.0,8,82.62,stl linehaul
121.0,49.0,49.0,5,31.5,cargo plus ltd
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
115.0,245.0,424.0,7,144.2,t&g transport
132.0,49.0,49.0,5,58.97,cargo plus ltd
132.0,253.0,49.0,4,200.0,stl linehaul
94.0,424.0,49.0,2,58.48,bascik transport
132.0,49.0,49.0,5,22.3,cargo plus ltd
170.0,424.0,86.0,2,30.0,booth's transport (si) ltd
102.0,424.0,112.0,2,30.0,booth's transport (si) ltd
97.0,191.0,370.0,4,787.5,stl linehaul
134.0,424.0,241.0,2,30.0,booth's transport (si) ltd
63.0,178.0,424.0,2,38.57,mainstream nz ltd
98.0,49.0,281.0,8,37.82,stl linehaul
117.0,49.0,221.0,2,33.6,stl linehaul
116.0,424.0,49.0,2,58.48,bascik transport
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
132.0,49.0,49.0,5,164.81,cargo plus ltd
187.0,49.0,424.0,2,208.8,stl linehaul
106.0,49.0,281.0,8,89.54,stl linehaul
115.0,424.0,245.0,7,144.2,t&g transport
152.0,49.0,220.0,8,76.76,stl linehaul
179.0,281.0,260.0,3,111.27,freightplus ltd
109.0,424.0,281.0,7,533.92,t&g transport
106.0,49.0,77.0,8,45.15,stl linehaul
118.0,49.0,424.0,8,127.13,bascik transport
2.0,49.0,424.0,2,58.48,bascik transport
115.0,424.0,245.0,7,144.2,t&g transport
176.0,49.0,453.0,8,46.06,stl linehaul
77.0,49.0,431.0,2,138.2,stl linehaul
115.0,245.0,424.0,7,72.1,t&g transport
92.0,49.0,424.0,2,76.77,bascik transport
102.0,148.0,49.0,2,35.74,mainstream nz ltd
102.0,49.0,148.0,2,34.74,mainstream nz ltd
87.0,453.0,453.0,5,65.0,stl linehaul
182.0,49.0,221.0,8,1073.87,stl linehaul
115.0,424.0,245.0,7,72.1,t&g transport
6.0,49.0,234.0,8,126.0,stl linehaul
6.0,49.0,234.0,8,64.28,booth's transport (si) ltd
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
94.0,281.0,164.0,8,209.28,stl linehaul
170.0,49.0,424.0,2,100.62,bascik transport
96.0,49.0,49.0,5,47.25,cargo plus ltd
132.0,49.0,49.0,5,18.9,cargo plus ltd
84.0,49.0,25.0,5,31.49,cargo plus ltd
187.0,49.0,253.0,8,59.87,stl linehaul
98.0,49.0,221.0,8,92.79,stl linehaul
139.0,49.0,49.0,5,45.0,freightplus ltd
176.0,49.0,113.0,2,609.68,bascik transport
115.0,245.0,424.0,7,144.2,t&g transport
22.0,49.0,388.0,8,494.9,stl linehaul
108.0,242.0,49.0,2,139.62,freightplus ltd
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
66.0,424.0,49.0,8,127.22,bascik transport
115.0,424.0,245.0,7,72.1,t&g transport
132.0,49.0,49.0,5,93.04,cargo plus ltd
153.0,424.0,288.0,2,26.37,booth's transport (si) ltd
132.0,253.0,49.0,5,35.0,stl linehaul
120.0,236.0,424.0,2,576.46,mainstream nz ltd
118.0,49.0,424.0,8,58.48,bascik transport
182.0,49.0,221.0,8,72.53,stl linehaul
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
87.0,245.0,49.0,1,230.1,urgent couriers ltd
121.0,49.0,445.0,8,38.38,stl linehaul
170.0,424.0,245.0,2,30.0,booth's transport (si) ltd
152.0,49.0,224.0,8,184.22,stl linehaul
123.0,49.0,316.0,8,33.6,stl linehaul
133.0,49.0,224.0,2,209.88,stl linehaul
162.0,49.0,453.0,8,138.17,stl linehaul
179.0,281.0,265.0,2,66.84,bascik transport
136.0,424.0,49.0,2,58.48,bascik transport
106.0,49.0,329.0,8,45.15,stl linehaul
107.0,424.0,424.0,5,95.41,bascik transport
109.0,424.0,281.0,7,533.92,t&g transport
187.0,49.0,86.0,2,129.6,stl linehaul
